id	is_hotel	country	currency	city	cityarea	name	abbr	tel	good_for_family	accept_credit_card	parking	outdoor_seating	wifi	wheelchair_accessible	price1	price2	lat	lng	timezone	locale	cdate
3cb1d45b10d7bcfd864112f7e88ad14e4abb96c8	1	tw	TWD	Shanghai	Main City Center	Phoenix Dynasty	3349d3bbb38ed00c3962b5119b0bc1770944b0b6	0f2004ceba56d5ca7665920b1304562e69d86caa	0	0	0	0	0	0	1500	2000	31.19	121.39	Asia/Taipei	zh_TW	5/21/2012 14:49
80f34dd68eecf3445050da92c0262d6131b3d051	1	tw	TWD	Shanghai	Main City Center	Lantern Essence	9d0d6d453b183a68aefdd5b5e246fff8123b7785	0f2004ceba56d5ca7665920b1304562e69d86caa	0	0	0	0	0	0	1000	1500	31.22	121.45	Asia/Taipei	zh_TW	5/21/2012 14:51
f3837c4489cc6c4587dfb8a92a060585c182ccc1	1	tw	TWD	Taipei City	Zhongzheng District	Lantern Fortune	611a51cbf43ea788f9ad06cad4ea37198a3fc5ad	553c411fe063e9ec614461d1df87718ffdefd8f7	1	1	1	0	1	1	713	976	25.05	121.52	Asia/Taipei	zh_TW	12/31/2009 0:00
7dc1a4c0508c06e5bdf58ae411da83f57bc9aeda	1	tw	TWD	Taipei City	Zhongzheng District	Ruby Blossom	1ee4f64dcb26e5f6de9cd60be0343a350510d9f1	9684c2d6a861c63adf003da96d932b5b89c0e939	1	1	1	1	1	1	581	812	25.04	121.51	Asia/Taipei	zh_TW	4/15/2011 17:34
9c55d83b3d38d9b8422c1dd3016efa1578580afb	1	tw	TWD		Main City Center	Silk Pagoda	CA0076527FBF9831645E6EFC901C9F8B39137A0A	291B607EE83662E435F69A3805F8BFA00C03B1B8	1	1	1	0	1	0	321	640	24.800000	122.300000	Asia/Taipei	zh_TW	03/17/2023 22:56
6d9ce88d6c196b95eeeb3350a2d5f4063babccb4	1	tw	TWD	Tainan City		Jade Garden	0766FC81400A9C26283527A3ED0D90C90B3299B8	40D5D5FDF33EA227984E48A166274162C90B6948	1	1	0	1	1	1	387	1408	25.300000	122.100000	Asia/Taipei	zh_TW	06/26/2023 16:47
54beb6c6f2b19a6bb1c2433f67fb2e8201cf73e3	1	tw	TWD	New Taipei City		Jade Garden	9CBC422054F8FDDFB9F1D3065193F64F6394B396	3AEF6C2A132DCCCEBB7526D91C8B9DC9F5F3756B	0	1	0	0	1	0	815	1853	25.100000	120.800000	Asia/Taipei	zh_TW	09/06/2024 4:42
b7f94cbb8d0ed6ebb0420391e08bdcf27557beda	1	tw	TWD	Taipei City	 	Velvet Lotus	9e2d2f0bcda63613525a8caf5ec88c327caf883f	841286c917160869956579588d070e19ba2072ac	1	1	1	0	1	1	300	700	25.04	121.56	Asia/Taipei	zh_TW	8/6/2013 15:02
c1978bdbe451101a8da71c96eff738fca68a0ae6	1	tw	TWD	Keelung City	Main City Center	Harmony Pavilion	6598a04693ff3762d7311cb1020ea6a66a9de71a	e70021adc9fdaa5e99c7b88f663567003c5b62e8	1	1	1	0	1	1	475	640	25.13	121.75	Asia/Taipei	zh_TW	9/24/2012 3:52
7d818d2829ca905756e1d6b92efc07f904ef58a7	1	tw	TWD	Hualien County	Hualien City	Mandarin Delight	0ed744809a6ef3f8a7b9718da07f8eeceb9c2159	f9eadbf4fe9a9b5a2d5747ac6e79a0262054744c	1	1	1	0	1	1	748	858	23.99	121.62	Asia/Taipei	zh_TW	12/9/2010 22:38
d584ebfc3e12c2f28bccc14b98a881432b7ce7dd	1	tw	TWD	Kaohsiung City	Main City Center	Bamboo Grove	d77e05b1f88f448c3f3751d75033248f22ddc83f	7dfc7684374508f27ff9214a7f63a15adc6c5b1c	1	1	1	0	1	1	550	800	22.66	120.3	Asia/Taipei	zh_TW	8/3/2011 21:46
800cbaa68fe445ec62e2b687fa174f993fbc8441	1	tw	TWD	Shanghai	Main City Center	Plum Blossom	3ba755a5f5b937ab23b56b56646c506e78797802	0f2004ceba56d5ca7665920b1304562e69d86caa	0	0	0	0	0	0	1500	2000	0	0	Asia/Taipei	zh_TW	5/21/2012 14:53
4a01f31c45bd7037d45f1fb073788d8505f727d8	1	tw	TWD	Taichung City	Wuri District	Golden Lantern Express	64d1448fc361128b81cfe585072559383380e427	6a2c78402214cb2e8056e11ecc2ea1361a7a014d	1	1	1	0	1	1	494	656	24.14	120.59	Asia/Taipei	zh_TW	6/25/2012 11:45
35a824d536cf8c92d336bc21846422addb947296	1	tw	TWD	Taipei City	 	Ruby Pagoda	861c7c432c66c0d07df8d24e3d1d01f946ef74f4	13da04455c17626e382a0128276ae5ba483ffa24	1	1	0	0	0	0	440	550	25.05	121.53	Asia/Taipei	zh_TW	3/13/2014 15:55
49f9d4376e89961cc3d2f14b7a35b209fc54997d	1	tw	TWD	New Taipei City	Main City Center	Mandarin Harmony	2e95562580938071236eae88f475e38b77f065b7	5dffebcc2ed99f60541c5108799e515e5d33143e	1	1	1	0	1	1	405	550	25	121.49	Asia/Taipei	zh_TW	6/16/2011 18:12
f19cdc02d65ce75baf5b3de3140c66cc44f6e20a	1	tw	TWD	Taichung City	 	Golden Express	f65bbbb4db95c888956ffac7996deb372ce25bbe	0b98ec2c88e70012a60d761d51ca26201a6149f8	1	1	1	0	1	1	300	700	24.18	120.64	Asia/Taipei	zh_TW	3/29/2014 14:29
6226c66ab55933ea09433a05f01dc2d601b60b4a	1	tw	TWD	Kaohsiung City	Main City Center	Moonlit Blossom Café	46147e9f38533a7c088e9f027a3b04de7625a471	330c35c42cad8657144cc0df77ccb16c87ef457a	1	1	1	0	1	1	517	702	22.63	120.32	Asia/Taipei	zh_TW	11/16/2011 23:06
3e83615d94100597091159732a74fb0ff20358c8	0	tw	TWD	Taipei City	Da'an District	Mandarin Lantern	c3526fb34467eeb12bbd5d16cc83080ea422be76	30e5bba4392be36394b1a52b29db4b1cbf0f1cbf	1	1	0	0	0	0	355	468	25.04	121.54	Asia/Taipei	zh_TW	12/31/2009 0:00
414b236ecfce478705a258c181e78bd27ae7e790	0	tw	TWD	Taipei City	Zhongzheng District	Oriental Essence	448869f542311dd1498d9e5a9a13788c7813bb57	00c87282f2b6246d4b248df0d48718da7d5c4547	1	1	0	0	0	0	342	478	25.02	121.53	Asia/Taipei	zh_TW	12/31/2009 0:00
affe79ba6ec65803a50bcaf6372a7504601dfa78	0	tw	TWD	Taipei City	Shilin District	Silk Harmony	733dff9da63427f738f217d3ff49c573febca707	920b7cdd908607eceb5b37d27800a8dca9f27b6d	1	1	0	1	0	0	396	525	25.09	121.53	Asia/Taipei	zh_TW	12/31/2009 0:00
9d205a940791543568c1410911e98a48112c2e97	0	tw	TWD	Taipei City	Zhongshan District	Ruby Serenity	921774a2ff2248d34e8c51aaa8b75a47b065e0b8	8cd20ab99f14e1fcb77922563443f6e72f1c736c	1	1	0	0	0	0	374	520	25.06	121.53	Asia/Taipei	zh_TW	9/22/2009 17:07
e79e3299e09c0516d272263ef848165853ed76da	0	tw	TWD	Taipei City	 	Bamboo Lotus	7585ef33e1e1f117f1cdfcea230c0c320bae6ba3	bf036f9dd1a98a1407f41b744616293b6a008758	1	1	1	0	0	0	462	528	25.01	121.54	Asia/Taipei	zh_TW	10/17/2013 11:15
3536847261e7951fcfdd5cd5e8f96c80417f080b	0	tw	TWD	Taichung City	 	Crystal Dragon	85dd9073d96f1fd8894626cf56135c2413a66e32	15c6ce6f27447ada0b1fde1d9a08f69f8fc79005	1	1	1	0	1	1	362	566	24.13	120.65	Asia/Taipei	zh_TW	12/24/2012 12:39
e08338ba1d699350daa85de3b846c1e3471f28a8	0	tw	TWD	Taichung City	 	Rosewood Pavilion	a8374cec6e6a2dba3fcf245e8a329a0f241fa051	5848f5b8c6e0dc7c0d5971cb5c465d1a3b5daaf9	1	1	1	0	0	1	500	1000	24.04	120.72	Asia/Taipei	zh_TW	1/31/2013 21:52
b4c2780797423d8fca36379865acede445224d63	1	tw	TWD	Taipei City	Da'an District	Mandarin Lantern	3c691da2ed0e57bfb71032f2d7a0ecd4a6441125	7091e32ed4ca9dd02a1d4555d65ed5765ffbfdd8	1	1	1	0	0	0	517	740	25.04	121.54	Asia/Taipei	zh_TW	9/22/2012 2:56
5ca9ac6b7e0c3400f8e8fc0f53906394fd3243fa	0	tw	TWD	Taipei City	 	Velvet Dynasty	fa08d4fdcdd7974478ac9d770a677f81c996066a	4305530843118b30f8916a6410f7e024700fff5e	1	1	1	0	0	1	500	1000	25.05	121.54	Asia/Taipei	zh_TW	1/31/2013 21:47
babb6bd2f3a5a9309f0df9e4a393a358414dc3da	1	tw	TWD	Taipei City	 	Lantern Fortune	de86870233626cfef71249f72a87a013da8cc8db	90b92c4765fe71be6503093cb14b7507ae2b9b73	1	1	1	0	1	1	600	3000	25.05	121.52	Asia/Taipei	zh_TW	3/5/2013 18:46
e1f9571e47b0fb00ae12d868d8e6d9dd1c8e7342	0	tw	TWD	Taipei City	 	Golden Blossom	64bf0001913666bffd23fa806aafe43001be6ac3	0f2004ceba56d5ca7665920b1304562e69d86caa	1	1	0	0	0	0	100	1000	25.05	121.51	Asia/Taipei	zh_TW	4/10/2013 19:02
1d6055d379b36cc6bdd1d393a7a3e19d21c526ec	0	tw	TWD	Tainan City	 	Noodles Nirvana	5c531c81135c862569756f64346db87efda36e83	95f55f628ce929c0cad9f951441c8eafd7115f9c	1	1	1	0	0	1	500	1000	22.97	120.22	Asia/Taipei	zh_TW	1/31/2013 21:52
bc538d532a93599c1d0bf5b822c11ad57e290805	0	tw	TWD	New Taipei City	 	Velvet Jewel	dcc04a90dd30a721b5eb589d38e1a53f3284fe8c	34ed1874d3f7f9cb7cc5c8e6e2ff8f7eac659ee8	1	1	1	0	0	1	500	1000	25.01	121.52	Asia/Taipei	zh_TW	1/31/2013 21:51
1e56daf32e88b88b945139f0df40096de24eb579	1	tw	TWD	Taoyuan County	 	Rose Blossom Café	57bb38c745d7872c46b10a3ebede4a5727517900	3c288f2d65a79b1ffb3a5c89605dc1e7e8608364	1	1	1	0	1	1	250	700	25.02	121.31	Asia/Taipei	zh_TW	8/8/2013 12:24
9cbc11d2c07147727b98770a5e92fdb76f7c7516	0	tw	TWD	Kaohsiung City	 	Moonlit Blossom Café	074b1c51c1483213821396895726264c2485277c	b6b1d36a4ca1b1e94355f36dd54c3d7cd8e11476	1	1	1	0	1	1	500	1000	22.63	120.32	Asia/Taipei	zh_TW	1/31/2013 21:53
a7684b2f40208dc21e30052ef80e83cee031da93	1	tw	TWD	Kaohsiung City	 	Chopsticks Chase	eb431b406b5ae8f1218782d896470b0c98e8cff2	a0431a980aae3e341ae772039a9fbccaeaa63be6	1	1	1	0	1	1	500	2000	22.73	120.41	Asia/Taipei	zh_TW	6/12/2014 16:07
3e2782c6a2021ac26d1ce2cb4841999edf0d3afe	0	tw	TWD	New Taipei City		Jade Garden	A2E9D5F7918D212C72B88AC3EF719C074B25CF47	2DC06762B9FBCDC86DCDAB5961805D34D701DE13	1	1	1	1	1	1	357	1082	25.000000	121.100000	Asia/Taipei	zh_TW	09/17/2023 2:52
e5b53dfef67271cee408fb6ebedd9d5e9701e582	0	tw	TWD			Yume Bento	A0DF0116D85B02D553250E9015BE53B07078E947	36FB94BA7C615831F0B2A697E537BFA3FEAFDE35	1	0	1	0	0	0	838	1028	25.300000	120.500000	Asia/Taipei	zh_TW	06/02/2024 19:6
47ff8e8cd0a56bc82e8bf58dd8fa35b9f2aac02d	0	tw	TWD	Taichung City	Main City Center	Kiku Japanese Bistro	B6376221E5B6C0318415D5442041FCB9C8581F23	BBBEADE37D7F12C77BE2413519ED615F8FD558F1	1	0	0	0	0	0	364	711	23.800000	121.300000	Asia/Taipei	zh_TW	08/21/2024 13:29
f066338b692b0134f7162e65f6e53461b41817d7	0	tw	TWD	Kaohsiung City	 	Firefly Szechuan	ae97f2338f9679921001ba20d136563e6bc108d8	99099271ffc9a6e6cc439134101322d0db17567e	1	1	0	0	1	1	150	380	22.65	120.35	Asia/Taipei	zh_TW	8/13/2014 10:33
5fb405851c446ef7983ad20c6b92065aa82b2d05	1	tw	TWD	Taipei City	Datong District	Lantern Fortune	6bcd8a302a68e0257682c86fa87c454527a5c365	ca51ab85d74662102f21cf8aeb25e08fb444bc2e	1	1	1	0	0	1	760	1349	25.05	121.52	Asia/Taipei	zh_TW	12/13/2010 15:20
358c285b748297f1727a786d6c56166d8f6b331f	1	tw	TWD	Taichung City	Main City Center	Lantern Palace	9ed2e99d6aa07c87a51f59635a7f6f6366c80577	5b6012137ad8d7e892df474853ee6d3a7cca7673	1	1	1	0	1	1	473	836	24.18	120.62	Asia/Taipei	zh_TW	2/24/2010 12:54
4ed3edfb8482155fa1bb6879b0e2119af912dff2	1	tw	TWD	Tainan City	Main City Center	Jade Garden	8631281b58177bdee0ee37e6047f59dab00ad8e5	c6e59cef737171784fdc16e23d314c5f2d4a3000	1	0	0	0	0	0	325	425	22.99	120.2	Asia/Taipei	zh_TW	12/31/2009 0:00
c16962b01ed3e700cd54bc650814a3d1b26261dd	1	tw	TWD	Taipei City	Zhongzheng District	Rose Blossom	e4951900a90e9adf2b1836a78c590ee44e1f9219	553c411fe063e9ec614461d1df87718ffdefd8f7	1	1	1	0	1	1	726	1305	25.09	121.56	Asia/Taipei	zh_TW	12/31/2009 0:00
78c2507877a865e14a65527998dec1837a2289c0	1	tw	TWD	Nantou County	Yuchi Township	Jade Jewel Palace	a26e573302a5f96353a883976bbeb32de1f23ded	9eb5a914c642717055722a428cef8c7c22492f75	1	1	1	1	1	1	781	1143	23.87	120.92	Asia/Taipei	zh_TW	12/11/2010 18:28
cb30291939fbcc65c4af34774c539779f7807ab0	1	tw	TWD	Taichung City	Main City Center	Lantern Palace	cf4820d224e9f736a03b50a1e2b4bad2dbba35d6	9be6043e56114aca1b121abf8cafee7abfe6f4ed	1	1	1	0	1	1	588	1008	24.18	120.62	Asia/Taipei	zh_TW	2/24/2010 12:53
14338e97c5403ad662fdb9bbf7ee9012154155ba	1	tw	TWD	Tainan City	Main City Center	Pearl Pagoda	1cbdc5606ea564ea6bbe4a11c7eb6c889581a0c7	31fda5cd4ba0b8fedc7a2e6feb6f3d8ec86e840b	1	1	1	0	1	0	500	1000	23.04	120.24	Asia/Taipei	zh_TW	12/31/2009 0:00
62c4215a3b4b9168c82cac978508235f7784ce97	0	tw	TWD	Tainan City	Main City Center	Red Jade Dynasty	ffebfb9cc7eb1267bf3af4bd4cfc5211b85581ea	6bddcac3249069efb0fc1e56e5fbaf7beacbe93e	1	1	1	0	1	1	375	500	23.02	120.21	Asia/Taipei	zh_TW	8/13/2009 17:32
ebf3dce38943fc70ff15e8917fe993d3f53c5ce4	0	tw	TWD	Tainan City	Main City Center	Celestial Wontons	26692aa1b4af6e0f6c79e1a711572f95f601f543	fb0d9673940b5a2b50a6ae689b602c2b2ba0d116	1	1	1	0	1	1	525	1000	22.96	120.22	Asia/Taipei	zh_TW	3/31/2010 16:23
9a4abfeabf7252071892db363da6ecdc7013fad6	1	tw	TWD	New Taipei City	 	Silk Pagoda	54d054000f8cbefa4ef6519dabc944f6164d08fc	059e57b5019874a4414af9d6604e5ed594470088	1	1	1	0	1	1	480	880	25.2	121.6	Asia/Taipei	zh_TW	2/27/2013 18:21
ff07d6093bc79e3da786a89c97bff131c137c74a	0	tw	TWD	Taipei City	Songshan District	Oriental Harmony	c7cbdc35be5f6282c14cf09d5f96062ab670d640	ceb1bc72efe784ded105e3f7196800076893d6d1	1	1	0	0	0	0	411	655	25.04	121.55	Asia/Taipei	zh_TW	12/28/2009 11:56
fb8973ab817e2ce1c1cd0beae90484781b5ebcf5	0	tw	TWD	Taipei City	Zhongshan District	Ruby Serenity	4ceb052b2365b8d71b32e92924f3c3113dc7a2a2	47a4b5d0ad6f0d72c5efb60f3cef67a886ca26be	1	1	0	0	0	0	380	626	25.06	121.53	Asia/Taipei	zh_TW	12/31/2009 16:26
77b63b6b71bc10159292683871568371842d6c1d	1	tw	TWD	Kaohsiung City	Main City Center	Rosewood Dining Room	eb6ce767e6d8e2668066b668cb63346da8340a5c	a6c698ffcc2e4d1b49d18e1b52019ae857f4b788	1	1	1	0	1	1	400	610	22.67	120.3	Asia/Taipei	zh_TW	7/28/2009 14:49
bd632e1d69093140434e9e7e4c3fa7e355340c03	1	tw	TWD	Taipei City	Zhongshan District	Ruby Serenity	725bd5f451979e8a45fcc0844dbc33f7e8f5e89d	f5682fc99a38aa3a5c976eba319f9addb5bcb0c0	1	1	1	0	1	1	772	1595	25.06	121.53	Asia/Taipei	zh_TW	3/12/2010 13:40
c0ccf66667e819010a6ae9e98ff12b51b3a0ad66	1	tw	TWD	Taipei City	Zhongshan District	Bamboo Essence	060ea7afe506d3fe17e47abe451c017ab7e6ac23	8bcf5d73b3e61f10b4fec4c2b180809a5152388e	1	1	1	0	0	1	800	1321	25.08	121.56	Asia/Taipei	zh_TW	2/21/2011 12:50
7beebd4b537afebbc0db80a03f083d3758bff02c	0	tw	TWD	Taipei City	Songshan District	Velvet Dynasty	dcb12713cb8c9e9a3e234785c1caaf9b63cd9ec1	d15a7dc69a8a860bbb2a2a7507996058e72bddbc	1	1	1	0	1	1	670	1056	25.05	121.54	Asia/Taipei	zh_TW	8/16/2011 12:39
32feb9ac9dec249f56cf5cdfb957a7d9a4c21f17	0	tw	TWD	Taipei City	Zhongshan District	Velvet Dynasty	787e9f001909dfdbc12b9b5a85e16a33fe73ba60	37aba4b2ef54a49a7acf52fd4d90bc9502d08757	1	1	1	0	1	1	368	546	25.05	121.54	Asia/Taipei	zh_TW	8/16/2011 15:09
407436737b5b8ef7494471f7c31c0a5b32d06fc7	1	tw	TWD	Taipei City	Zhongshan District	Bamboo Essence	2b38fc1ffc8fc0132c8da95aa2e95af72848919f	9c632afb3b393885fca09f48a4326354491acaa2	1	1	1	0	0	1	418	627	25.08	121.56	Asia/Taipei	zh_TW	8/16/2011 15:11
8c3fb8f2e9ba569af19aebdd39b5be75d030e103	0	tw	TWD	Tainan City	Main City Center	Golden Horizon	85fe5151039c690a4478733f979f37d60cf2e37c	57c9d74c91715fed367c97953a7b915cd4f00dd7	1	1	0	1	1	1	220	360	22.98	120.22	Asia/Taipei	zh_TW	9/21/2010 15:21
8eb2b60d25d45bd3dc43cade91306971b9407358	1	tw	TWD	New Taipei City	Main City Center	Plum Lotus	5bffeec3ce56a0324974bf6cfa4fb55c1da72a14	0506aeb77aa03cb0035273822b575b21f472b197	1	1	1	0	1	1	484	810	25.04	121.46	Asia/Taipei	zh_TW	12/9/2010 23:06
60c6b0646a5c0806beca6aa92bf8fe2998603435	1	tw	TWD	New Taipei City	 	Plum Serenity	5111d62f7071ad6e23d2d1405bb3e66bb9dc77fd	5e1da446ed11fc79cb3b1a2570e6ad7b35349a2e	0	0	0	0	0	0	450	500	25.01	121.48	Asia/Taipei	en_US	9/9/2014 12:10
7abe4ae6f4b95d9db23d4f074f1f739dc8d26bc7	1	tw	TWD	Hsinchu City	 	Pearl Pavilion	8958eb8a90a8d8fcf90ddea04166aa26952e3988	5922b19ee0a53d89afb02c4b7f26fbab6089ba99	1	1	1	0	1	1	700	3000	24.81	120.97	Asia/Taipei	zh_TW	11/1/2013 17:36
69567ee53faf467cca1fa525766e4d7c20b39064	1	tw	TWD	Taoyuan County	Zhongli City	Rose Lotus	c6dcb33cf552e017c7cfffbba1a4411d8d08b682	48a36cdc324232ae7c70f3a5d4f830720cfb7b98	1	1	1	0	1	1	477	847	24.96	121.22	Asia/Taipei	zh_TW	12/9/2010 22:26
5d1db0c1eab35c7d4f8341acd306a53381be4b7d	1	tw	TWD	Kaohsiung City	Main City Center	Lucky Cloud Teahouse	d94d8897a66ba78e306b0ae29002b1332502ceff	c3e1c27ffaca58a2bb2f438aae36f02a49c228ad	0	1	1	0	1	1	464	691	22.62	120.3	Asia/Taipei	zh_TW	12/31/2009 0:00
930ebbc06720ba6a92e4c1b6f48a4b75b194ab98	0	tw	TWD	Kaohsiung City	Main City Center	Lucky Cloud Teahouse	69c269340afd5103a3625fb682786385621462ab	cc7c59e7bc6bd76b19a2b8d757ec1565f7f80683	1	1	1	0	0	1	398	676	22.62	120.3	Asia/Taipei	zh_TW	8/16/2011 15:11
fa70ea2f3891e0c34636d6efee41828b416afdb2	0	tw	TWD	New Taipei City	Main City Center	Shiba Sushi	1D79AEA57080FFB2FD2E9882BECB1BB134C64023	3D513E7374B922A47E13C69A936A2ED761A49657	1	0	0	1	1	0	971	1031	24.300000	121.900000	Asia/Taipei	zh_TW	06/05/2024 7:59
4b28d21afa75b79f6b2cf0abb5c8a712e07ce3d4	0	tw	TWD	Taipei City		Jade Garden	836C62885A5EF0D8FF48BB1CA1658826AD2F5FE5	83CFF41878FBB5F12089A519BDF07F776AFAFA5D	0	1	0	0	0	0	1091	762	24.500000	121.600000	Asia/Taipei	zh_TW	04/25/2024 9:52
72460c04b9226a0db670ad9c2cba3329c4e6e0a7	1	tw	TWD			Golden Dragon	195F5040480104761B77AFFB4EE867019BD62DF8	BA1F472D4B0C74D7B29EA94A1D5CE1FF357A57FC	0	1	1	0	0	0	1011	1363	25.200000	120.600000	Asia/Taipei	zh_TW	02/11/2025 13:59
eddb0b0662ba82c66f52f487dbd4e593c5f34fad	1	tw	TWD	Kaohsiung City	Main City Center	Forbidden City Kitchen	c6fd86f8e181a6d95cb76ee3069d904fbef17b2c	6fa64f3314290e6780adbb3a962b6af7e9a3c906	1	1	0	0	1	1	457	711	22.63	120.28	Asia/Taipei	zh_TW	9/30/2011 14:57
f96cf850a9a3eff8f20e06bb7021c57583006c0d	0	tw	TWD	Kaohsiung City	 	Crystal Peacock	f2e145e699537e654e006012a6c33525daa4604a	5cea7f7abd99ad64c6bfe0c6cbc3ea6dd5f2c6fa	1	1	1	0	1	1	300	500	22.59	120.31	Asia/Taipei	zh_TW	5/13/2013 12:30
ea5561da545f4dc3552e80f6a1b98fe7bced5a6a	1	tw	TWD	Kaohsiung City	 	Golden Sparrow Diner	3de27783f2ba884a82aeb698b39db08608bc128d	c782663d70d0fcc90da485df0617eff9922b65b0	1	1	1	0	1	1	400	500	22.63	120.31	Asia/Taipei	zh_TW	4/10/2014 14:11
0e0bbe8e3f8b57a7dfa95fab5f95358bf07b8de6	0	tw	TWD	Taipei City	 	Lantern Essence	47ebe603331d0d7efde320227ac52530bcc66290	11bb5adb09242165d61f7c07587f41adcb441ee7	1	1	1	0	1	0	350	700	25.03	121.56	Asia/Taipei	zh_TW	10/7/2012 18:54
f78909357cc1513932a08a62ad36620fb048e5d6	0	tw	TWD	Kaohsiung City	 	Golden Sparrow Diner	7127e396a2fda766716f3705cbd0b9f59871f364	aa13874ba1283066c9d8ccc7f42dce703f4d2948	1	1	1	0	0	0	680	1500	22.63	120.31	Asia/Taipei	zh_TW	3/11/2014 12:46
40d9ef9e9d8541c726806be0573e73a802fa72d1	0	tw	TWD	New Taipei City	 	Lantern Essence	eb205fe9a3c0a7641890f3f74899e1b313df9fd6	af7de7a0c28abc1be0cff9b7e8116df750f7ec6a	0	1	1	0	1	0	280	680	25.03	121.56	Asia/Taipei	zh_TW	12/23/2013 17:54
9fc803182965ff9ef871d8ec1fec852151758f57	1	tw	TWD	New Taipei City	Main City Center	Mandarin Harmony	48541baa52a4278c4832efa8824149b9d919cadb	7dc0589d73a17f99b9714290f6a46d6c9619b204	0	1	1	0	1	1	275	524	25	121.49	Asia/Taipei	zh_TW	6/16/2011 18:14
d6c73c409151e066cce10077ca425ca6272f639d	0	tw	TWD	Taichung City	Main City Center	Golden Essence	ad98b190e00dcf9b06a83e96f76e31f656af5f1f	aa902ba32b2ec84681b54e0427fc626ccec07144	1	1	0	1	0	1	330	573	24.23	120.94	Asia/Taipei	zh_TW	12/7/2010 16:05
939c2ebd70b1dece92f5739dfc62d3807a4fdcb0	0	tw	TWD	Kaohsiung City	Main City Center	Rosewood Dining Room	8f743d05cfa6a8e1c2803990c2b3a5b23bdb8fb3	aaf033220b38fc743070537468ca53f12d4191da	1	1	1	0	1	0	324	570	22.67	120.3	Asia/Taipei	zh_TW	6/17/2011 13:51
9950f631d849da6355c6676505c99e73accb669f	0	tw	TWD	Tainan City	 	Mandarin Moon	62133ff895fc79f415774245da1c54eacee04dcc	a92d6a6c41afcceeed2b09f9ce0aad84b0a5ea14	1	0	0	0	1	0	120	300	22.98	120.21	Asia/Taipei	zh_TW	1/28/2013 18:39
97e04459ccac35366bec67a69eb607f9282c6919	0	tw	TWD	Tainan City	 	Crystal Lotus	0c2237122bcce91e8be8a3ecafdd8c43f685dc2d	c0b9149afc9df8c84a930cf4870c7aad4c395ad4	1	0	0	0	1	1	120	400	22.99	120.23	Asia/Taipei	zh_TW	1/28/2013 18:52
ae7aa850cb4226b76f89e9ea7fa3617b01064e7b	0	tw	TWD	Kaohsiung City	 	Panda Palace	6f870b119c19037c58d4e9bb4743696f24cfdc3b	09dbad0b1a3080d97ed186aef3f3cd89c8d58178	1	0	0	0	1	0	300	1290	22.65	120.29	Asia/Taipei	zh_TW	6/11/2014 11:33
96312afd6fa3e4a45251d9b3c5fdec546439f073	1	tw	TWD	Taichung City	 	Golden Essence	c0ea3248f14c199e103c2f936dd6732cf9a47967	3e41048093ebfffed53896e60b3565d9c19b418a	0	1	0	0	0	0	1650	2000	24.23	120.94	Asia/Taipei	zh_TW	5/29/2013 14:20
4b7ce8a96bbd849b3209376fbac122c6c122beb4	0	tw	TWD	Taipei City	 	Bamboo Blossom Café	c467fa6cf0841c03a446d6db1072733b7b05e6bb	3d40eb98061070b5de92c04285ab29ea8c7256a6	1	1	0	0	1	0	300	800	25.04	121.57	Asia/Taipei	zh_TW	3/12/2014 20:30
05016e125c93b8fab1aa03b1faacdfe2acd5bca4	0	tw	TWD	Taipei City	 	Velvet Lotus	b27653e36acf9c76d2a12bc717e4b723604373aa	d4b0cff9103c224c8468d1dc08cf1a380423ccf0	0	1	1	0	1	0	800	1000	25.04	121.56	Asia/Taipei	zh_TW	3/19/2014 17:44
84b3bfaa971ce685da6301c8652930f824e5c97e	0	tw	TWD	Shanghai	Main City Center	Golden Blossom Café	fab3c93007dc3350fe998493fda65432f8b19a4d	0f2004ceba56d5ca7665920b1304562e69d86caa	0	0	0	0	0	0	1500	2500	31.22	121.44	Asia/Taipei	zh_TW	5/21/2012 14:32
46cfa1df670e7eac0b045f7f0d87ecce2a27a515	0	tw	TWD	Taichung City	 	Mandarin Essence	0595cdc330c3583fd264d518b8b1946419c8dcc5	47dcd3acfab7fbf61b7d0dbf443a086923514bd1	1	1	1	0	0	0	800	1000	24.15	120.64	Asia/Taipei	zh_TW	5/5/2014 19:50
aa2c7135c925632f5a42066308a6173edb6a91ff	0	tw	TWD	Taipei City	Songshan District	Oriental Harmony	96c2af81db8b6b30c053ac85a33a40ee9b6e0f04	70727d8c7751d33f1bdf6a6315a79c7cc94338cf	1	1	0	0	1	0	432	910	25.04	121.55	Asia/Taipei	zh_TW	12/31/2009 16:41
e83dc2ecf6ca2a7932c03f9b9734b3ae728e019c	0	tw	TWD	Taipei City	 	Bamboo Blossom Café	5af0f2d0d0f610069d883a79e2591beb16ff7559	7acee0a61e0f7857be5eb19df7500212c357cd84	0	1	0	0	0	0	498	888	25.04	121.57	Asia/Taipei	zh_TW	5/13/2013 16:12
549362d38820e4d37cea422e3e6d36d6379e7ad4	0	tw	TWD	Taipei City	 	Oriental Harmony	99f43b084f7c80dfc8aad137989b0667df441574	9bfadeccd6069f7e0df086ecb8c84156e9d46347	0	1	0	0	0	0	498	888	25.04	121.55	Asia/Taipei	zh_TW	5/13/2013 19:36
